23.714258, 21.767237, 23.182489, 22.970881, 22.782434, 20.950006, 21.612818, 21.514338, 22.210474, 20.844843, 22.091028, 22.094202, 21.402887, 20.949732, 21.394373, 21.868525, 22.173609, 21.98736, 21.805872, 21.806818, 22.103998, 22.094446, 22.224451, 22.372431, 23.194422, 22.39065, 22.096369, 21.89065, 23.335749, 21.735651, 24.058283, 23.114161
22.815363, 23.343744, 22.386042, 23.160822, 22.599085, 22.763239, 21.401911, 22.76623, 22.383417, 22.612879, 21.788141, 22.301722, 22.057062, 22.519434, 21.608912, 21.402002, 22.226954, 22.427332, 21.995783, 22.540735, 22.334772, 21.183771, 22.164759, 22.8258, 22.003382, 23.334986, 22.756433, 22.97613, 23.326715, 22.760187, 23.400873, 22.314569
23.123133, 22.717554, 22.583857, 22.524927, 24.394861, 21.284662, 22.323786, 21.596277, 21.513636, 21.894373, 21.853205, 21.919641, 22.991968, 22.522242, 22.453485, 21.649073, 22.528559, 21.988214, 21.911524, 22.054285, 23.101618, 23.02273, 22.57052, 22.318079, 22.893641, 21.457422, 21.531092, 21.717249, 24.040766, 22.256769, 23.737055, 22.551996
20.880457, 22.583948, 20.575586, 22.154596, 22.513483, 22.575434, 22.00625, 22.93548, 21.470545, 21.89776, 21.715601, 22.738306, 21.516993, 22.075861, 21.333735, 22.339197, 21.997034, 22.66424, 21.555231, 22.146875, 21.72613, 22.736414, 22.472712, 22.763575, 22.14715, 23.500483, 23.311152, 23.004999, 22.197443, 24.375086, 22.192774, 22.608393
22.732508, 21.903711, 21.409296, 22.57406, 22.67428, 22.362268, 21.45965, 21.543268, 22.117823, 21.416986, 22.678064, 21.67544, 22.595606, 21.623957, 22.282618, 22.15954, 22.395868, 22.234095, 22.528009, 22.189325, 22.169123, 22.277033, 21.411127, 22.701624, 23.608271, 21.99682, 22.84408, 21.579401, 23.746698, 21.856684, 22.472803, 22.415033
21.373041, 21.883661, 21.918421, 21.982691, 21.547144, 21.910852, 22.453638, 22.524622, 22.203455, 22.481958, 22.333063, 21.25561, 21.847925, 22.46319, 22.285791, 21.522882, 21.931177, 23.038233, 22.21023, 22.420343, 22.159113, 22.864466, 22.178156, 22.601496, 22.3706, 23.567163, 22.015223, 22.408747, 22.680445, 22.988886, 21.179102, 22.788538
22.652002, 21.916407, 21.915186, 22.713221, 21.99737, 22.096827, 21.94842, 21.909266, 23.264948, 21.702265, 21.398127, 22.112482, 22.539698, 23.022821, 21.771173, 22.320307, 22.662073, 22.36352, 21.858881, 21.530176, 22.624537, 22.843744, 21.282892, 22.410578, 22.944056, 21.411036, 23.047358, 22.849817, 23.066401, 21.805079, 21.779718, 22.980555
22.057764, 22.593195, 22.3099, 22.570276, 21.18786, 23.51269, 21.874567, 21.897577, 22.080896, 22.340204, 21.619226, 22.643152, 22.396936, 22.696009, 22.098719, 21.640223, 22.817316, 22.260462, 22.16012, 22.959955, 23.117701, 22.916071, 21.969812, 23.098536, 21.676966, 22.516474, 22.485895, 23.233423, 22.999628, 23.411127, 21.754328, 22.459192
23.268763, 21.377588, 22.307764, 21.75625, 22.526361, 22.491632, 22.002436, 22.222956, 21.956903, 21.670893, 21.953516, 22.658594, 22.307734, 21.711908, 21.861628, 22.078852, 22.482538, 22.755915, 22.326349, 22.729425, 22.867426, 22.171869, 22.637995, 22.644464, 22.671106, 23.57049, 22.958002, 22.371546, 23.362818, 22.492609, 23.581385, 22.296228
21.370905, 23.410975, 21.456446, 22.536646, 22.503473, 22.898188, 21.880548, 22.570673, 22.189905, 21.58172, 21.935663, 21.829248, 21.310083, 22.797571, 21.361414, 21.418421, 21.841181, 23.093988, 21.696863, 22.259363, 22.243006, 23.137812, 23.02508, 22.760096, 22.919611, 23.720819, 22.477686, 22.613672, 22.054285, 22.1, 21.590052, 22.2362
