24.88418, 23.335657, 23.60058, 22.374414, 23.725489, 21.992975, 21.208521, 22.775537, 21.719934, 21.222986, 22.029261, 23.118921, 22.378046, 22.915583, 21.658106, 22.373133, 22.491846, 22.448298, 21.691126, 22.769342, 23.72558, 21.298212, 22.327387, 21.821131, 23.569666, 22.820246, 23.246241, 22.585871, 24.289728, 23.241144, 23.576258, 22.229456
21.405634, 23.451868, 22.696589, 23.844294, 22.064936, 23.845514, 21.608789, 21.906336, 21.886469, 22.490381, 21.762568, 22.079432, 21.714808, 23.343805, 20.706476, 22.019312, 22.413874, 22.581415, 22.024836, 22.587915, 23.157129, 23.491968, 23.022333, 22.926874, 22.757013, 24.302851, 24.206812, 21.529535, 21.306696, 24.651545, 24.149378, 22.624262
22.750177, 21.04104, 23.246393, 22.94491, 23.358271, 22.795527, 22.197901, 22.459314, 22.211054, 22.189722, 22.208429, 22.152063, 23.141199, 22.554132, 21.834772, 22.781092, 22.773829, 21.67132, 21.124048, 22.992395, 22.836329, 22.229639, 23.902765, 24.660578, 24.478754, 24.627802, 25.768946, 26.050287, 24.142847, 22.498255, 22.782465, 22.815821
22.007776, 23.60998, 22.306757, 21.051416, 22.21969, 23.929712, 22.648157, 20.971613, 21.289179, 24.014368, 22.591578, 22.250299, 22.036951, 22.655756, 22.31048, 22.205347, 22.410212, 23.435633, 22.310968, 22.050714, 22.736048, 23.524286, 24.675409, 25.280878, 25.705225, 26.732843, 26.177973, 25.849634, 24.329828, 24.093714, 22.882105, 22.272089
23.665857, 20.660852, 21.972864, 21.956629, 22.368494, 22.154322, 21.67074, 22.971491, 22.719477, 21.150049, 21.98263, 22.494715, 22.280909, 21.705408, 22.205317, 22.285456, 23.080591, 22.545038, 21.89773, 22.502619, 23.731012, 24.545679, 25.148859, 24.968103, 26.777918, 25.763636, 24.622736, 24.595514, 24.348932, 22.385553, 22.4956, 23.768824
21.906214, 23.683008, 21.618341, 21.775019, 21.687952, 23.092676, 22.379847, 22.320826, 22.383753, 22.823755, 22.553247, 22.306635, 22.430536, 22.961115, 21.712885, 21.491693, 22.546717, 23.091944, 22.022486, 22.518946, 22.770044, 25.561518, 25.228174, 24.33642, 25.019587, 24.626123, 24.127527, 24.072168, 23.046473, 23.885859, 22.581446, 22.643396
23.534235, 21.859613, 22.393702, 22.436274, 22.884027, 22.233393, 22.348444, 22.435266, 23.034845, 22.113123, 22.336542, 22.19375, 23.58816, 22.184565, 21.955927, 22.233484, 22.718195, 22.401697, 22.089746, 22.754267, 24.06695, 23.623957, 23.287653, 23.283899, 22.828699, 23.199793, 22.323145, 22.38125, 23.777826, 23.569849, 23.204126, 23.458979
22.140833, 22.83465, 22.575891, 21.672815, 22.046991, 23.612726, 22.202997, 22.38772, 22.492579, 23.355524, 21.439722, 22.437983, 21.663599, 22.79516, 22.346308, 22.562952, 22.477564, 23.033686, 22.11297, 22.107569, 23.51803, 23.290155, 22.677912, 22.370996, 22.880335, 23.052027, 23.670404, 23.572931, 22.610376, 23.377588, 23.214228, 23.817347
22.836634, 21.795832, 21.58758, 22.129999, 23.751429, 22.991388, 22.202387, 22.351496, 22.691004, 22.515894, 22.140619, 21.847803, 22.449366, 22.457453, 22.205408, 22.481318, 23.118921, 22.919611, 22.550074, 22.600336, 23.409937, 22.480921, 23.068384, 22.916254, 22.927942, 22.69314, 21.968073, 23.100885, 23.725763, 22.980341, 22.717493, 22.066217
21.79278, 23.383509, 21.36352, 22.696497, 22.906183, 23.154413, 21.865778, 22.530024, 22.361658, 21.952417, 21.759974, 21.379236, 22.390955, 23.383173, 22.293848, 22.158777, 21.964594, 23.10998, 22.068872, 22.482874, 22.546717, 23.548029, 23.247858, 22.717463, 23.674372, 23.401056, 22.389338, 22.187464, 22.202387, 23.608606, 23.086847, 22.34347
23.626398, 21.58993, 22.000483, 22.647242, 23.142694, 22.233118, 22.517939, 22.153864, 22.601709, 21.782465, 22.094812, 22.636866, 23.160822, 22.613825, 22.028589, 22.757685, 22.433222, 22.418909, 22.592493, 22.541254, 22.992365, 22.487482, 22.598902, 23.06399, 24.052759, 22.392054, 23.409632, 23.660303, 23.609674, 22.059259, 21.818415, 23.919123
22.721704, 22.309687, 21.842493, 22.274988, 21.721827, 23.238459, 22.223108, 21.616083, 22.482599, 22.622583, 21.665003, 21.736017, 22.19256, 22.900263, 21.781794, 23.265284, 21.959528, 22.601648, 22.300592, 21.709528, 23.491907, 23.074823, 22.641718, 22.192286, 22.64126, 23.497431, 22.663233, 22.31695, 22.146723, 22.949091, 22.790857, 24.489954
23.639826, 22.094141, 23.114038, 22.22143, 23.512201, 22.670069, 22.365168, 21.456568, 23.225885, 21.640711, 22.622889, 22.1383, 22.460932, 22.174097, 22.111994, 21.926325, 22.95373, 22.586267, 22.158533, 23.10824, 23.066309, 22.822962, 22.168726, 23.279902, 24.352442, 22.048365, 23.211542, 22.851923, 23.986872, 22.65185, 23.962671, 22.963343
