22.092676, 21.634699, 25.178095, 22.863092, 21.798761, 22.022211, 22.384241, 23.22851, 21.384302, 22.359095, 21.994287, 23.244654, 21.800257, 22.555353, 23.467157, 21.803553, 22.349848, 22.678858, 22.956781, 22.28982, 22.408228, 23.236902, 23.085932, 22.161371, 22.232813, 22.850611, 23.36062, 22.546808, 22.893915, 23.202936, 23.442957, 23.37121
22.423334, 21.895655, 23.186975, 23.084925, 22.914911, 21.844782, 22.187738, 23.311426, 21.438776, 21.548151, 22.260492, 23.44079, 22.310328, 21.648951, 22.216669, 22.65127, 22.37356, 22.337519, 22.301935, 22.500605, 23.116877, 21.823908, 22.505732, 22.771265, 23.118067, 21.853235, 24.382044, 23.411585, 22.365595, 23.175226, 23.348444, 24.35647
22.061762, 24.098566, 22.933863, 22.634882, 21.978601, 22.385309, 22.794275, 21.581903, 21.799555, 22.470026, 22.728907, 22.564081, 22.615229, 22.366999, 23.187616, 22.073389, 22.25738, 23.116419, 22.811975, 23.052546, 22.278437, 22.90011, 22.693964, 22.130335, 22.27389, 23.590082, 22.953852, 23.670984, 22.40127, 22.459528, 22.569361, 21.67837
21.408564, 22.579187, 22.199396, 22.890345, 23.428431, 22.103632, 22.942377, 22.245539, 21.723169, 22.435083, 22.105463, 22.755213, 21.850702, 22.191217, 22.363672, 23.147669, 22.227777, 21.616632, 22.892054, 22.605433, 22.592981, 22.75036, 22.404139, 23.82696, 22.79693, 22.892603, 22.429071, 23.205439, 23.308405, 22.115564, 23.36062, 24.004358
22.656519, 22.165552, 23.098536, 23.372858, 21.210138, 22.80752, 23.270288, 22.673792, 21.583521, 22.300104, 22.136164, 23.141504, 22.708277, 22.20962, 22.392908, 22.557001, 22.687922, 23.464991, 23.183435, 22.786188, 22.48147, 22.8193, 23.289179, 23.004969, 23.617579, 22.739466, 23.099237, 23.417597, 22.368799, 23.309351, 22.709711, 23.645807
23.204248, 21.52865, 21.065607, 23.047449, 21.879053, 21.980494, 22.59936, 22.944605, 21.654078, 21.919825, 22.328089, 23.43722, 22.661798, 21.996271, 22.413782, 22.900812, 22.239557, 22.566339, 22.026728, 22.894739, 21.9107, 22.930964, 22.372522, 22.770746, 22.299097, 21.569849, 22.861933, 22.85409, 22.651636, 21.602686, 24.006067, 23.774988
23.218287, 22.373377, 22.79101, 22.157251, 22.347498, 22.578669, 22.857569, 22.394831, 21.576563, 22.681482, 22.258936, 22.153162, 22.475763, 22.451319, 22.801813, 22.402582, 22.342005, 22.960749, 23.269953, 22.801294, 22.783899, 22.837305, 23.400171, 22.451349, 22.52508, 22.282251, 23.406672, 23.619287, 23.609369, 22.692408, 24.776941, 22.783594
22.172235, 21.709864, 23.509394, 22.814295, 22.722345, 21.306574, 22.113428, 22.2568, 22.827387, 21.530237, 22.529291, 23.528467, 22.438013, 21.985895, 23.213037, 23.265253, 22.309992, 22.664423, 22.115137, 22.636774, 22.929956, 22.798365, 22.972803, 23.06695, 22.946039, 21.656824, 23.22555, 23.599634, 23.309961, 22.167871, 23.781031, 24.249231
22.868189, 21.487452, 22.612299, 22.613245, 23.451929, 23.055933, 22.655909, 23.252466, 22.115259, 22.116999, 23.138941, 22.656672, 22.290613, 22.126917, 22.941584, 22.320215, 22.090998, 23.003717, 22.725092, 23.396479, 22.620691, 23.257471, 23.319513, 23.066523, 22.318323, 23.451929, 23.650385, 23.119654, 22.772303, 22.534296, 22.981134, 23.882441
22.090815, 22.822535, 21.5581, 24.084864, 22.17013, 22.395746, 22.068048, 23.056086, 22.410669, 22.14068, 22.320002, 22.317255, 22.391687, 22.004938, 22.132074, 22.801355, 23.479486, 22.708094, 22.934351, 22.822718, 22.816126, 22.487116, 23.113123, 23.672968, 23.116571, 22.523706, 23.311121, 23.440271, 22.489771, 22.238581, 23.342615, 23.763971
