0.70529181, 0.55781472, 0.6088239, 0.59907156, 0.56309646, 0.55814284, 0.51810485, 0.49681604, 0.48399684, 0.48569629, 0.4751516, 0.46146685, 0.40655038, 0.42288652, 0.45015189, 0.43308318, 0.40872145, 0.40126145, 0.37491861, 0.37969071, 0.37727177, 0.39582476, 0.42954543, 0.41479889, 0.3913275, 0.39202872, 0.37816051, 0.35707483, 0.3307189, 0.34490219, 0.38693571, 0.39327228, 0.396595, 0.38945135, 0.33639142, 0.32560417, 0.38748741, 0.42020795, 0.43596271, 0.41058385, 0.39288411, 0.40662542, 0.41036081, 0.40004271, 0.43145943, 0.45420131, 0.44435203, 0.43032622, 0.46140072, 0.47179997, 0.4861359, 0.48019874, 0.5084731, 0.53497088, 0.54407769, 0.54709816, 0.58806902, 0.6160987, 0.64730698, 0.63363183, 0.63732958, 0.64233762, 0.6220634, 0.80195224
0.71080869, 0.55215091, 0.59065807, 0.57383329, 0.54999113, 0.56967002, 0.54396546, 0.5142619, 0.4627876, 0.46120226, 0.47283378, 0.46764192, 0.41325098, 0.4154605, 0.43434972, 0.43350577, 0.39897329, 0.38866696, 0.3777568, 0.37279627, 0.37222278, 0.38472101, 0.41962653, 0.41758525, 0.40034774, 0.396056, 0.37646198, 0.35596207, 0.34701926, 0.36810058, 0.39866722, 0.4028554, 0.39156139, 0.37864441, 0.34851107, 0.33783981, 0.35895017, 0.38495889, 0.43053892, 0.41948107, 0.3891378, 0.40080485, 0.4091692, 0.40004271, 0.4235355, 0.42690864, 0.41729283, 0.41590098, 0.45116764, 0.47115269, 0.49920592, 0.48789048, 0.50877315, 0.53382874, 0.53245497, 0.54109669, 0.5770154, 0.6009534, 0.63986236, 0.61649489, 0.62933069, 0.64518195, 0.62470698, 0.80567294
0.68621153, 0.5180459, 0.56687748, 0.55435729, 0.53107762, 0.56924129, 0.51206154, 0.4792445, 0.45921287, 0.46397305, 0.46245778, 0.45614564, 0.44688591, 0.43554249, 0.42194733, 0.41889864, 0.40406564, 0.4098399, 0.40842268, 0.40849739, 0.39342746, 0.38788098, 0.37565047, 0.36376396, 0.36527094, 0.37312356, 0.36668849, 0.36283997, 0.39303941, 0.4048202, 0.38732985, 0.37173054, 0.35147569, 0.34798527, 0.33210018, 0.32164356, 0.35017085, 0.38843134, 0.39958474, 0.389373, 0.37295994, 0.36359614, 0.41028643, 0.4064002, 0.4147253, 0.41088104, 0.41853422, 0.41604772, 0.43533224, 0.45894697, 0.47450888, 0.46351239, 0.48184824, 0.50751191, 0.49509311, 0.51828152, 0.57722694, 0.58723813, 0.58473837, 0.58749795, 0.65340716, 0.65671486, 0.62826294, 0.80518037
0.69183648, 0.53216833, 0.5532552, 0.5476557, 0.52831221, 0.53855276, 0.51033032, 0.47918081, 0.44988063, 0.46535227, 0.47879854, 0.47082871, 0.4259783, 0.42547652, 0.42049834, 0.41214177, 0.42497414, 0.41619438, 0.40141353, 0.41897148, 0.40564859, 0.39420238, 0.38209435, 0.36351219, 0.36098483, 0.37156633, 0.36106938, 0.36552149, 0.40782449, 0.41538703, 0.38511741, 0.36317623, 0.34259394, 0.34463665, 0.33856168, 0.3359375, 0.35988414, 0.38701457, 0.40421668, 0.38582996, 0.34649119, 0.34772208, 0.40459397, 0.40027151, 0.41354626, 0.42238107, 0.4318836, 0.43972647, 0.46166521, 0.4683592, 0.43868423, 0.43145943, 0.48241791, 0.51080847, 0.49552441, 0.49822685, 0.56309646, 0.56293386, 0.55885321, 0.58692622, 0.66841406, 0.67023784, 0.65261269, 0.84364146
0.71012145, 0.5534758, 0.57441801, 0.57489598, 0.54447013, 0.53382874, 0.52139294, 0.48115107, 0.43547243, 0.46482733, 0.4728983, 0.45292291, 0.41604772, 0.42216426, 0.43068066, 0.44462666, 0.44538102, 0.42180267, 0.37727177, 0.37556922, 0.36106938, 0.3735323, 0.39334989, 0.38273278, 0.38725105, 0.37727177, 0.36693808, 0.37000251, 0.36468562, 0.37985143, 0.38669902, 0.37597528, 0.3576726, 0.35112819, 0.34499067, 0.35225627, 0.35979936, 0.36409938, 0.41926274, 0.41073248, 0.36233497, 0.36983752, 0.37719086, 0.37864441, 0.4048202, 0.42940331, 0.47438025, 0.46757665, 0.43743023, 0.43756974, 0.45251846, 0.46265569, 0.52495116, 0.52842772, 0.53268421, 0.51086819, 0.51668924, 0.54177308, 0.56757694, 0.56331319, 0.6446141, 0.68251032, 0.63593942, 0.80930108
0.69526863, 0.54430199, 0.57828337, 0.57036602, 0.54598141, 0.55380654, 0.53571194, 0.4954012, 0.45801511, 0.47238177, 0.45123529, 0.43470088, 0.41169727, 0.42136833, 0.43251908, 0.43477106, 0.41795051, 0.40594941, 0.38041341, 0.37993178, 0.36174491, 0.3780798, 0.40617487, 0.39836091, 0.38169479, 0.36727059, 0.36518738, 0.35996893, 0.35707483, 0.37783757, 0.39109346, 0.39288411, 0.37483719, 0.35579056, 0.34842348, 0.36393172, 0.37345058, 0.36818349, 0.40148953, 0.3936601, 0.36401555, 0.36005372, 0.37189469, 0.38487962, 0.40118536, 0.42812216, 0.47399411, 0.46397305, 0.4389624, 0.42833593, 0.46933559, 0.48782793, 0.5240202, 0.52703983, 0.52854317, 0.51598001, 0.52512556, 0.56005329, 0.59523869, 0.57801944, 0.64867276, 0.68567765, 0.63732958, 0.80639231
0.67919344, 0.51822263, 0.54943597, 0.55132121, 0.53285605, 0.55830687, 0.54826832, 0.49515474, 0.45319235, 0.4638415, 0.42288652, 0.4223088, 0.4122158, 0.40789929, 0.39882028, 0.38209435, 0.36635545, 0.38233387, 0.38874549, 0.38756615, 0.39651805, 0.39697957, 0.37074408, 0.35988414, 0.35277569, 0.35544729, 0.32775277, 0.3110317, 0.35878009, 0.38551342, 0.36368006, 0.3448137, 0.35681835, 0.35835454, 0.37629983, 0.3832109, 0.36818349, 0.36468562, 0.34214824, 0.3152225, 0.32625958, 0.34035969, 0.37556922, 0.40617487, 0.4154605, 0.41860715, 0.43568259, 0.43357617, 0.43910143, 0.42790824, 0.45021966, 0.46613857, 0.51116681, 0.52622855, 0.51645291, 0.52512556, 0.54435807, 0.5536412, 0.61137491, 0.60867345, 0.65903425, 0.67631167, 0.60454822, 0.76310968
0.65903425, 0.50997138, 0.56309646, 0.55961716, 0.53038764, 0.55148727, 0.5276764, 0.48995027, 0.45527506, 0.45567709, 0.42136833, 0.42726591, 0.43266016, 0.4156808, 0.40797409, 0.39989012, 0.38273278, 0.39912623, 0.40436763, 0.39597893, 0.39389259, 0.39697957, 0.35017085, 0.33765912, 0.33693528, 0.33466327, 0.32211763, 0.31954938, 0.34214824, 0.36174491, 0.3571603, 0.33684471, 0.34816062, 0.35441551, 0.36685491, 0.37033227, 0.35741654, 0.35826936, 0.34295008, 0.3232525, 0.33402434, 0.34657925, 0.39241776, 0.41236386, 0.41597435, 0.41626772, 0.41787747, 0.41258582, 0.42862085, 0.42375162, 0.4248305, 0.43645242, 0.49822685, 0.51621652, 0.51674831, 0.52825445, 0.53588283, 0.54821265, 0.59697932, 0.57902169, 0.64895499, 0.67608601, 0.58604163, 0.73366821
0.6754086, 0.51485503, 0.56660825, 0.56779194, 0.50128013, 0.49767527, 0.51538819, 0.51050967, 0.45299029, 0.43441996, 0.42425543, 0.43378726, 0.40224892, 0.40057635, 0.43089318, 0.40368783, 0.37033227, 0.39574766, 0.41362005, 0.403234, 0.38756615, 0.40088099, 0.39093739, 0.38803831, 0.33910209, 0.32211763, 0.32230705, 0.31609264, 0.32012188, 0.33666345, 0.38129482, 0.37524405, 0.36593869, 0.35432938, 0.35415709, 0.36535448, 0.34330583, 0.34903607, 0.36005372, 0.35199627, 0.37181261, 0.37993178, 0.37961033, 0.37000251, 0.37328711, 0.39697957, 0.44345832, 0.4436647, 0.44332066, 0.43687177, 0.42295867, 0.41962653, 0.43603268, 0.45961145, 0.50937259, 0.50255692, 0.51951659, 0.54475033, 0.54626083, 0.53770208, 0.63112235, 0.67418754, 0.632137, 0.78937185
0.70347214, 0.52232856, 0.55065656, 0.55797881, 0.48355526, 0.48172155, 0.51206154, 0.50636816, 0.45514098, 0.44332066, 0.43392795, 0.44048923, 0.40164152, 0.40186942, 0.40872145, 0.38709342, 0.37336886, 0.38289222, 0.41169727, 0.41191956, 0.39272872, 0.39767084, 0.39597893, 0.39007774, 0.34366122, 0.33820096, 0.32914647, 0.31801769, 0.32803199, 0.33883202, 0.37016743, 0.35903516, 0.35801372, 0.351302, 0.36593869, 0.38217422, 0.36368006, 0.36510378, 0.36208218, 0.358695, 0.38487962, 0.38400644, 0.37336886, 0.36627212, 0.36635545, 0.3948212, 0.45781517, 0.45500687, 0.43406856, 0.43124717, 0.44373348, 0.43708128, 0.42626476, 0.45420131, 0.50859314, 0.50389111, 0.53462851, 0.53542703, 0.52593851, 0.54160404, 0.63257134, 0.67622143, 0.65331376, 0.81501263
0.65396738, 0.5043149, 0.53582591, 0.53576893, 0.5043149, 0.51455855, 0.51686639, 0.49779788, 0.47347876, 0.46047381, 0.44592884, 0.44899791, 0.41940829, 0.4047448, 0.38432419, 0.38519666, 0.35886514, 0.35945991, 0.37767601, 0.3788861, 0.35570475, 0.36241916, 0.36967245, 0.34622687, 0.32997987, 0.33774948, 0.343128, 0.34684333, 0.3521696, 0.35809895, 0.36081573, 0.34125516, 0.33310947, 0.35363969, 0.35501775, 0.36668849, 0.38788098, 0.38289222, 0.35086736, 0.34534431, 0.38590902, 0.38129482, 0.36132285, 0.36208218, 0.3992027, 0.41140065, 0.38654116, 0.37816051, 0.3953619, 0.41765833, 0.44865793, 0.43526214, 0.45994332, 0.47418723, 0.51122648, 0.52715564, 0.56977713, 0.55143189, 0.5268082, 0.5649361, 0.67146605, 0.68794376, 0.60293067, 0.74930793
0.63981467, 0.49113229, 0.53860939, 0.54670757, 0.50678986, 0.51265717, 0.49675462, 0.48102421, 0.46344656, 0.45089701, 0.43540233, 0.42504597, 0.41154897, 0.41310325, 0.40300688, 0.38701457, 0.34277204, 0.34737083, 0.34622687, 0.34428227, 0.34693131, 0.35484579, 0.3619979, 0.34763432, 0.33007234, 0.34428227, 0.34868616, 0.33802044, 0.36225072, 0.37090868, 0.37082639, 0.35484579, 0.35268918, 0.37164843, 0.3667717, 0.36618879, 0.37961033, 0.38448295, 0.35294867, 0.33557394, 0.37694806, 0.38177475, 0.35277569, 0.34710717, 0.3885099, 0.40262809, 0.38360888, 0.37131983, 0.3891378, 0.41962653, 0.45231608, 0.43701145, 0.46436754, 0.47399411, 0.50279975, 0.52297086, 0.56054348, 0.54737699, 0.52535796, 0.56515217, 0.65666837, 0.66009843, 0.56466597, 0.70134324
0.68340397, 0.52808106, 0.54272985, 0.52535796, 0.47745818, 0.47444457, 0.470245, 0.46731552, 0.42180267, 0.41948107, 0.42547652, 0.4127337, 0.41021204, 0.43364653, 0.41302937, 0.38598812, 0.351302, 0.351302, 0.36876324, 0.36326024, 0.36527094, 0.37402216, 0.38976467, 0.38161483, 0.34684333, 0.34824827, 0.335392, 0.32738012, 0.36081573, 0.37920815, 0.37426686, 0.36451823, 0.34578589, 0.35707483, 0.36191359, 0.35346708, 0.35268918, 0.36892873, 0.36826637, 0.34640312, 0.35320795, 0.36801767, 0.36409938, 0.35895017, 0.38065398, 0.3948212, 0.41773137, 0.40164152, 0.41714653, 0.4248305, 0.44729549, 0.44407722, 0.45319235, 0.48019874, 0.52425307, 0.52256221, 0.56639278, 0.5837459, 0.560489, 0.57933784, 0.63890773, 0.64518195, 0.58180839, 0.72006506
0.66987348, 0.51378697, 0.53205365, 0.53125, 0.48901507, 0.47302735, 0.48019874, 0.47822458, 0.42035314, 0.42078853, 0.42331928, 0.41634101, 0.4122158, 0.42375162, 0.42295867, 0.40368783, 0.36174491, 0.36892873, 0.38376793, 0.37173054, 0.3685149, 0.38041341, 0.3891378, 0.37719086, 0.35903516, 0.35268918, 0.33557394, 0.33228391, 0.33411571, 0.36005372, 0.37082639, 0.35843968, 0.34894863, 0.34719509, 0.34605053, 0.33838138, 0.3399111, 0.35138884, 0.35286218, 0.33666345, 0.35303512, 0.36585531, 0.35613349, 0.3571603, 0.38952971, 0.40346098, 0.42013529, 0.40625, 0.41154897, 0.41780445, 0.43777892, 0.42683715, 0.45028746, 0.48563343, 0.53667951, 0.53274149, 0.57127488, 0.59153575, 0.56881225, 0.58473837, 0.65857106, 0.65629649, 0.59101963, 0.74979651
0.68228668, 0.53628135, 0.55650014, 0.54480636, 0.51722056, 0.5130142, 0.49981686, 0.47082871, 0.41948107, 0.4239676, 0.44304523, 0.43631256, 0.40171751, 0.41302937, 0.44818154, 0.43826663, 0.38169479, 0.38360888, 0.37189469, 0.3577579, 0.36443448, 0.37936908, 0.3671875, 0.35544729, 0.35182282, 0.34947297, 0.3503451, 0.34859863, 0.32765964, 0.33338419, 0.35398471, 0.35467374, 0.35398471, 0.34000087, 0.33702585, 0.3365728, 0.3400906, 0.35208294, 0.36132285, 0.35043222, 0.36191359, 0.37107319, 0.36468562, 0.36493659, 0.40148953, 0.41795051, 0.43784863, 0.4332945, 0.44380227, 0.45808172, 0.45540911, 0.43167156, 0.46757665, 0.5109877, 0.52215326, 0.5122999, 0.53679323, 0.53457141, 0.52946621, 0.54154772, 0.62602454, 0.6387167, 0.57154191, 0.72466993
0.71175265, 0.57138169, 0.58479053, 0.5454222, 0.51810485, 0.541435, 0.51467717, 0.46106988, 0.41707337, 0.4248305, 0.4453125, 0.44373348, 0.40391457, 0.4122158, 0.44270068, 0.42833593, 0.37024987, 0.37864441, 0.37621874, 0.35664725, 0.3505193, 0.36843207, 0.37573171, 0.37164843, 0.36064652, 0.35242948, 0.34640312, 0.35294867, 0.34419361, 0.34868616, 0.36334425, 0.35962966, 0.35750192, 0.35164928, 0.32877541, 0.3196449, 0.33292618, 0.35835454, 0.3727144, 0.35903516, 0.36518738, 0.36917681, 0.37148416, 0.36776882, 0.38344973, 0.40080485, 0.41758525, 0.41838837, 0.44879395, 0.4547385, 0.45346162, 0.44811344, 0.47662655, 0.51092792, 0.52110016, 0.509013, 0.51568419, 0.5076322, 0.51992762, 0.53205365, 0.59988606, 0.62421829, 0.59528995, 0.75833583
0.68251032, 0.53792906, 0.56336737, 0.53582591, 0.51360875, 0.53611058, 0.52308756, 0.48751503, 0.44214886, 0.45272073, 0.46311721, 0.46146685, 0.39644107, 0.39713329, 0.43930987, 0.41391507, 0.36468562, 0.37904719, 0.37816051, 0.36618879, 0.33191633, 0.34232661, 0.41236386, 0.41868004, 0.37783757, 0.35069337, 0.32775277, 0.33774948, 0.34410492, 0.36283997, 0.38748741, 0.38487962, 0.39651805, 0.3866201, 0.33265108, 0.32315809, 0.34401622, 0.35294867, 0.38185468, 0.38313124, 0.40512162, 0.39451191, 0.36925945, 0.37872499, 0.37082639, 0.39070311, 0.42071599, 0.40579903, 0.40549809, 0.40991437, 0.43596271, 0.43498158, 0.4751516, 0.50943249, 0.54888028, 0.52975434, 0.49299288, 0.50907296, 0.54267359, 0.52727139, 0.5809685, 0.61157453, 0.62582952, 0.82157642
0.66143781, 0.51544744, 0.55209559, 0.52871639, 0.5096122, 0.52963912, 0.51015085, 0.48317644, 0.45292291, 0.4664658, 0.47334984, 0.4654834, 0.39759409, 0.40042397, 0.43378726, 0.41354626, 0.375, 0.38424477, 0.35920513, 0.35809895, 0.34098676, 0.35242948, 0.41310325, 0.40179345, 0.36250338, 0.34410492, 0.32821798, 0.34321693, 0.35121509, 0.36292404, 0.38137487, 0.38233387, 0.38630423, 0.37524405, 0.35025799, 0.3551037, 0.3667717, 0.37581292, 0.39751732, 0.38559258, 0.39973748, 0.39513028, 0.36208218, 0.37719086, 0.39644107, 0.41206771, 0.4327307, 0.41280764, 0.41088104, 0.41678059, 0.45170847, 0.44960922, 0.47949916, 0.51116681, 0.55650014, 0.52808106, 0.49767527, 0.52448589, 0.55754107, 0.56553006, 0.6100257, 0.63478667, 0.62937921, 0.80711102
0.67391586, 0.52946621, 0.55010211, 0.51739752, 0.49088368, 0.51727957, 0.4901371, 0.46258974, 0.44974494, 0.44763649, 0.46901035, 0.47328535, 0.41369382, 0.40998879, 0.40998879, 0.40027151, 0.41465169, 0.40133747, 0.33292618, 0.35809895, 0.39651805, 0.39667195, 0.39505303, 0.3671875, 0.31580287, 0.31811365, 0.33329263, 0.34929827, 0.36047724, 0.3576726, 0.34868616, 0.35147569, 0.36090028, 0.36476931, 0.36593869, 0.36527094, 0.39736375, 0.41531357, 0.39124951, 0.36652201, 0.35190955, 0.3685149, 0.35596207, 0.36652201, 0.42295867, 0.42569163, 0.43399826, 0.42216426, 0.42683715, 0.43046805, 0.45888048, 0.46239176, 0.48513046, 0.51550663, 0.52221173, 0.49736857, 0.51745647, 0.55004662, 0.57143509, 0.57330126, 0.66028339, 0.68309134, 0.64205253, 0.8149752
0.66859663, 0.52326256, 0.53770208, 0.52145147, 0.49773657, 0.50522178, 0.49175328, 0.46992043, 0.44318295, 0.4389624, 0.45801511, 0.45500687, 0.4091692, 0.41634101, 0.40361223, 0.39303941, 0.41634101, 0.39989012, 0.34587413, 0.37491861, 0.40308261, 0.3955934, 0.39451191, 0.3726325, 0.31724906, 0.31308538, 0.33448085, 0.33729738, 0.33856168, 0.34877366, 0.3439275, 0.33901209, 0.359375, 0.37694806, 0.37033227, 0.36022317, 0.39257327, 0.4048202, 0.38352931, 0.3619979, 0.35707483, 0.36743674, 0.36618879, 0.38065398, 0.42812216, 0.44007334, 0.43371689, 0.41663411, 0.43103483, 0.44083551, 0.44858992, 0.43965706, 0.47816074, 0.51609826, 0.51615739, 0.49736857, 0.55004662, 0.57186222, 0.55786937, 0.55303448, 0.64645785, 0.66562319, 0.59657019, 0.75109786
0.65326703, 0.51449925, 0.53073275, 0.51680738, 0.50588578, 0.50413328, 0.52051425, 0.50164527, 0.46463034, 0.47962642, 0.43237793, 0.41243786, 0.40247646, 0.403234, 0.4127337, 0.396595, 0.38352931, 0.39859065, 0.37556922, 0.37394056, 0.36216646, 0.36727059, 0.39667195, 0.39171723, 0.36934209, 0.35277569, 0.34357241, 0.33711639, 0.33765912, 0.35527554, 0.36384785, 0.35251606, 0.345521, 0.37205878, 0.39350501, 0.37912768, 0.37759519, 0.38241369, 0.41043517, 0.39466658, 0.36643872, 0.36768582, 0.37107319, 0.38049361, 0.43251908, 0.45721483, 0.43944877, 0.43195423, 0.43993464, 0.44166544, 0.47134697, 0.46000966, 0.5076322, 0.53832603, 0.53719103, 0.52297086, 0.55732208, 0.56520617, 0.51698446, 0.54166043, 0.62122887, 0.6129204, 0.58510357, 0.76086694
