325,2148.27,1040.38,2050,-2148.27,1040.38,1100,-64.1598,
335,2153.18,929.949,2050,-2153.18,929.949,1100,-66.6407,
371,2173.45,987.464,2050,-2173.45,987.464,1100,-65.5663,
374,1994.84,903.167,2050,-1994.84,903.167,1100,-65.6413,
378,1959.72,931.032,2050,-1959.72,931.032,1100,-64.5884,
382,2041.17,1026.82,2050,-2041.17,1026.82,1100,-63.2951,
383,1824.15,955.455,2050,-1824.15,955.455,1100,-62.3553,
387,2006.32,1006.05,2050,-2006.32,1006.05,1100,-63.369,
388,2005,1023.65,2050,-2005,1023.65,1100,-62.9536,
389,2048.23,1060.97,2050,-2048.23,1060.97,1100,-62.6162,
391,1827.81,1002.47,2050,-1827.81,1002.47,1100,-61.2573,
394,1992.58,1006.76,2050,-1992.58,1006.76,1100,-63.1948,
396,1990.05,993.523,2050,-1990.05,993.523,1100,-63.4695,
397,2243.1,1061.01,2050,-2243.1,1061.01,1100,-64.6853,
410,2161.69,943.41,2050,-2161.69,943.41,1100,-66.4224,
417,1931.9,888.531,2050,-1931.9,888.531,1100,-65.301,
424,1752.34,884.304,2050,-1752.34,884.304,1100,-63.2225,
431,2327.51,1093.13,2050,-2327.51,1093.13,1100,-64.8426,
440,2022.05,916.187,2050,-2022.05,916.187,1100,-65.6248,
441,2312.11,1202.46,2050,-2312.11,1202.46,1100,-62.5224,
446,2114.63,947.496,2050,-2114.63,947.496,1100,-65.8644,
457,1818.68,924.103,2050,-1818.68,924.103,1100,-63.0641,
459,1919.6,984.401,2050,-1919.6,984.401,1100,-62.8506,
460,1909.53,963.079,2050,-1909.53,963.079,1100,-63.2357,
465,1870.69,1029.87,2050,-1870.69,1029.87,1100,-61.1659,
466,2083.88,1188.02,2050,-2083.88,1188.02,1100,-60.3126,
470,1847.31,1102.17,2050,-1847.31,1102.17,1100,-59.1782,
471,2052.54,1143.72,2050,-2052.54,1143.72,1100,-60.8725,
472,1833.14,1062.17,2050,-1833.14,1062.17,1100,-59.911,
473,1874.66,1197.67,2050,-1874.66,1197.67,1100,-57.4266,
474,1860.29,1041.24,2050,-1860.29,1041.24,1100,-60.7634,
475,2000.99,1267.46,2050,-2000.99,1267.46,1100,-57.6491,
477,1770.04,1183.01,2050,-1770.04,1183.01,1100,-56.2432,
480,1845.97,1241.66,2050,-1845.97,1241.66,1100,-56.074,
481,1779.95,1045.14,2050,-1779.95,1045.14,1100,-59.5796,
482,1773.84,1129.19,2050,-1773.84,1129.19,1100,-57.5201,
483,1730.56,1043.83,2050,-1730.56,1043.83,1100,-58.9026,
484,1776.39,1136.38,2050,-1776.39,1136.38,1100,-57.3926,
485,1683.36,1074.03,2050,-1683.36,1074.03,1100,-57.461,
486,1865.63,1239.5,2050,-1865.63,1239.5,1100,-56.4004,
487,1610.46,998.988,2050,-1610.46,998.988,1100,-58.1882,
488,1719.3,1128.54,2050,-1719.3,1128.54,1100,-56.7193,
489,1752.69,1098.53,2050,-1752.69,1098.53,1100,-57.922,
490,1560.23,1034.74,2050,-1560.23,1034.74,1100,-56.4478,
491,1604.62,1068.15,2050,-1604.62,1068.15,1100,-56.3494,
492,1579.93,1038.4,2050,-1579.93,1038.4,1100,-56.6852,
493,1676.79,1085.13,2050,-1676.79,1085.13,1100,-57.0911,
494,1587.19,1113.38,2050,-1587.19,1113.38,1100,-54.9512,
495,1653.44,1106,2050,-1653.44,1106,1100,-56.2211,
496,1620.47,1172.16,2050,-1620.47,1172.16,1100,-54.1199,
497,1588.98,1153.74,2050,-1588.98,1153.74,1100,-54.0171,
498,1513.2,1161.08,2050,-1513.2,1161.08,1100,-52.5009,
499,1530.05,1222.81,2050,-1530.05,1222.81,1100,-51.3684,
500,1423.02,1195.3,2050,-1423.02,1195.3,1100,-49.9707,
501,1477.5,1203.71,2050,-1477.5,1203.71,1100,-50.8305,
502,1440.52,1231.88,2050,-1440.52,1231.88,1100,-49.4643,
503,1435.56,1256.25,2050,-1435.56,1256.25,1100,-48.811,
504,1338.2,1255.09,2050,-1338.2,1255.09,1100,-46.8357,
505,1284.84,1218.73,2050,-1284.84,1218.73,1100,-46.5128,
506,1276.07,1265.47,2050,-1276.07,1265.47,1100,-45.239,
507,1302.64,1359.9,2050,-1302.64,1359.9,1100,-43.7681,
508,1263.55,1247.46,2050,-1263.55,1247.46,1100,-45.3672,
509,1270.14,1345.76,2050,-1270.14,1345.76,1100,-43.3443,
510,1234.34,1274.75,2050,-1234.34,1274.75,1100,-44.0772,
511,1226.68,1321.18,2050,-1226.68,1321.18,1100,-42.8757,
512,1252.72,1240.36,2050,-1252.72,1240.36,1100,-45.2841,
513,1231.45,1262.55,2050,-1231.45,1262.55,1100,-44.2857,
514,1285.87,1304.62,2050,-1285.87,1304.62,1100,-44.5853,
515,1393.04,1356.95,2050,-1393.04,1356.95,1100,-45.7517,
516,1305.08,1283.6,2050,-1305.08,1283.6,1100,-45.4753,
517,1396.98,1316.99,2050,-1396.98,1316.99,1100,-46.6882,
518,1468.71,1300.98,2050,-1468.71,1300.98,1100,-48.4655,
519,1467.07,1328.42,2050,-1467.07,1328.42,1100,-47.8394,
520,1554.86,1338.32,2050,-1554.86,1338.32,1100,-49.2803,
521,1526.03,1300.89,2050,-1526.03,1300.89,1100,-49.5535,
522,1544.46,1261.27,2050,-1544.46,1261.27,1100,-50.7635,
524,1533.23,1252.08,2050,-1533.23,1252.08,1100,-50.7638,
525,1598.95,1230.16,2050,-1598.95,1230.16,1100,-52.4269,
526,1700.51,1333.89,2050,-1700.51,1333.89,1100,-51.889,
527,1588.5,1226.03,2050,-1588.5,1226.03,1100,-52.3385,
528,1587.64,1240,2050,-1587.64,1240,1100,-52.009,
529,1790.56,1290.67,2050,-1790.56,1290.67,1100,-54.2152,
533,1725.12,1264.29,2050,-1725.12,1264.29,1100,-53.7634,
535,1568.32,1093.71,2050,-1568.32,1093.71,1100,-55.109,
536,1696.87,1251.12,2050,-1696.87,1251.12,1100,-53.5983,
538,1583.5,1042.33,2050,-1583.5,1042.33,1100,-56.6452,
539,1763.11,1285.76,2050,-1763.11,1285.76,1100,-53.8984,
541,1866.5,1094.62,2050,-1866.5,1094.62,1100,-59.6104,
542,1674.15,1033.16,2050,-1674.15,1033.16,1100,-58.3201,
544,1613.35,954.495,2050,-1613.35,954.495,1100,-59.3905,
547,1660.8,936.805,2050,-1660.8,936.805,1100,-60.574,
548,1868.72,965.532,2050,-1868.72,965.532,1100,-62.6755,
551,1809.31,943.05,2050,-1809.31,943.05,1100,-62.4706,
554,1735.48,955.273,2050,-1735.48,955.273,1100,-61.1699,
