325,2253.07,1091.13,2150,-2253.07,1091.13,1000,-64.1598,
335,2258.22,975.312,2150,-2258.22,975.312,1000,-66.6407,
371,2279.47,1035.63,2150,-2279.47,1035.63,1000,-65.5663,
374,2092.15,947.224,2150,-2092.15,947.224,1000,-65.6413,
378,2055.32,976.448,2150,-2055.32,976.448,1000,-64.5884,
382,2140.74,1076.91,2150,-2140.74,1076.91,1000,-63.2951,
383,1913.13,1002.06,2150,-1913.13,1002.06,1000,-62.3553,
387,2104.19,1055.12,2150,-2104.19,1055.12,1000,-63.369,
388,2102.8,1073.58,2150,-2102.8,1073.58,1000,-62.9536,
389,2148.14,1112.72,2150,-2148.14,1112.72,1000,-62.6162,
391,1916.98,1051.37,2150,-1916.98,1051.37,1000,-61.2573,
394,2089.78,1055.87,2150,-2089.78,1055.87,1000,-63.1948,
396,2087.12,1041.99,2150,-2087.12,1041.99,1000,-63.4695,
397,2352.51,1112.76,2150,-2352.51,1112.76,1000,-64.6853,
410,2267.14,989.43,2150,-2267.14,989.43,1000,-66.4224,
417,2026.14,931.874,2150,-2026.14,931.874,1000,-65.301,
424,1837.82,927.441,2150,-1837.82,927.441,1000,-63.2225,
431,2441.05,1146.45,2150,-2441.05,1146.45,1000,-64.8426,
440,2120.68,960.879,2150,-2120.68,960.879,1000,-65.6248,
441,2424.9,1261.12,2150,-2424.9,1261.12,1000,-62.5224,
446,2217.78,993.716,2150,-2217.78,993.716,1000,-65.8644,
457,1907.4,969.182,2150,-1907.4,969.182,1000,-63.0641,
459,2013.24,1032.42,2150,-2013.24,1032.42,1000,-62.8506,
460,2002.67,1010.06,2150,-2002.67,1010.06,1000,-63.2357,
465,1961.94,1080.11,2150,-1961.94,1080.11,1000,-61.1659,
466,2185.53,1245.97,2150,-2185.53,1245.97,1000,-60.3126,
470,1937.42,1155.93,2150,-1937.42,1155.93,1000,-59.1782,
471,2152.66,1199.51,2150,-2152.66,1199.51,1000,-60.8725,
472,1922.56,1113.98,2150,-1922.56,1113.98,1000,-59.911,
473,1966.1,1256.09,2150,-1966.1,1256.09,1000,-57.4266,
474,1951.04,1092.03,2150,-1951.04,1092.03,1000,-60.7634,
475,2098.6,1329.29,2150,-2098.6,1329.29,1000,-57.6491,
477,1856.38,1240.71,2150,-1856.38,1240.71,1000,-56.2432,
480,1936.02,1302.23,2150,-1936.02,1302.23,1000,-56.074,
481,1866.77,1096.12,2150,-1866.77,1096.12,1000,-59.5796,
482,1860.37,1184.27,2150,-1860.37,1184.27,1000,-57.5201,
483,1814.98,1094.75,2150,-1814.98,1094.75,1000,-58.9026,
484,1863.05,1191.81,2150,-1863.05,1191.81,1000,-57.3926,
485,1765.47,1126.42,2150,-1765.47,1126.42,1000,-57.461,
486,1956.63,1299.96,2150,-1956.63,1299.96,1000,-56.4004,
487,1689.02,1047.72,2150,-1689.02,1047.72,1000,-58.1882,
488,1803.16,1183.59,2150,-1803.16,1183.59,1000,-56.7193,
489,1838.19,1152.11,2150,-1838.19,1152.11,1000,-57.922,
490,1636.34,1085.22,2150,-1636.34,1085.22,1000,-56.4478,
491,1682.89,1120.25,2150,-1682.89,1120.25,1000,-56.3494,
492,1657,1089.06,2150,-1657,1089.06,1000,-56.6852,
493,1758.58,1138.07,2150,-1758.58,1138.07,1000,-57.0911,
494,1664.61,1167.69,2150,-1664.61,1167.69,1000,-54.9512,
495,1734.09,1159.95,2150,-1734.09,1159.95,1000,-56.2211,
496,1699.51,1229.34,2150,-1699.51,1229.34,1000,-54.1199,
497,1666.49,1210.02,2150,-1666.49,1210.02,1000,-54.0171,
498,1587.02,1217.72,2150,-1587.02,1217.72,1000,-52.5009,
499,1604.69,1282.46,2150,-1604.69,1282.46,1000,-51.3684,
500,1492.44,1253.61,2150,-1492.44,1253.61,1000,-49.9707,
501,1549.58,1262.43,2150,-1549.58,1262.43,1000,-50.8305,
502,1510.79,1291.97,2150,-1510.79,1291.97,1000,-49.4643,
503,1505.58,1317.53,2150,-1505.58,1317.53,1000,-48.811,
504,1403.48,1316.31,2150,-1403.48,1316.31,1000,-46.8357,
505,1347.52,1278.18,2150,-1347.52,1278.18,1000,-46.5128,
506,1338.31,1327.2,2150,-1338.31,1327.2,1000,-45.239,
507,1366.19,1426.23,2150,-1366.19,1426.23,1000,-43.7681,
508,1325.19,1308.31,2150,-1325.19,1308.31,1000,-45.3672,
509,1332.1,1411.4,2150,-1332.1,1411.4,1000,-43.3443,
510,1294.55,1336.93,2150,-1294.55,1336.93,1000,-44.0772,
511,1286.51,1385.63,2150,-1286.51,1385.63,1000,-42.8757,
512,1313.83,1300.86,2150,-1313.83,1300.86,1000,-45.2841,
513,1291.52,1324.13,2150,-1291.52,1324.13,1000,-44.2857,
514,1348.6,1368.26,2150,-1348.6,1368.26,1000,-44.5853,
515,1460.99,1423.15,2150,-1460.99,1423.15,1000,-45.7517,
516,1368.74,1346.22,2150,-1368.74,1346.22,1000,-45.4753,
517,1465.12,1381.23,2150,-1465.12,1381.23,1000,-46.6882,
518,1540.36,1364.45,2150,-1540.36,1364.45,1000,-48.4655,
519,1538.64,1393.22,2150,-1538.64,1393.22,1000,-47.8394,
520,1630.71,1403.61,2150,-1630.71,1403.61,1000,-49.2803,
521,1600.47,1364.35,2150,-1600.47,1364.35,1000,-49.5534,
522,1619.8,1322.8,2150,-1619.8,1322.8,1000,-50.7635,
524,1608.02,1313.16,2150,-1608.02,1313.16,1000,-50.7638,
525,1676.95,1290.17,2150,-1676.95,1290.17,1000,-52.4269,
526,1783.46,1398.96,2150,-1783.46,1398.96,1000,-51.889,
527,1665.99,1285.84,2150,-1665.99,1285.84,1000,-52.3385,
528,1665.08,1300.49,2150,-1665.08,1300.49,1000,-52.009,
529,1877.9,1353.63,2150,-1877.9,1353.63,1000,-54.2152,
533,1809.27,1325.96,2150,-1809.27,1325.96,1000,-53.7634,
535,1644.82,1147.06,2150,-1644.82,1147.06,1000,-55.109,
536,1779.64,1312.15,2150,-1779.64,1312.15,1000,-53.5983,
538,1660.74,1093.18,2150,-1660.74,1093.18,1000,-56.6452,
539,1849.12,1348.48,2150,-1849.12,1348.48,1000,-53.8984,
541,1957.55,1148.01,2150,-1957.55,1148.01,1000,-59.6104,
542,1755.81,1083.56,2150,-1755.81,1083.56,1000,-58.3201,
544,1692.05,1001.06,2150,-1692.05,1001.06,1000,-59.3905,
547,1741.82,982.503,2150,-1741.82,982.503,1000,-60.574,
548,1959.88,1012.63,2150,-1959.88,1012.63,1000,-62.6755,
551,1897.57,989.052,2150,-1897.57,989.052,1000,-62.4706,
554,1820.13,1001.87,2150,-1820.13,1001.87,1000,-61.1699,
555,1760.07,953.294,2150,-1760.07,953.294,1000,-61.5591,
558,1830.43,942.448,2150,-1830.43,942.448,1000,-62.757,
567,1871.33,1120.06,2150,-1871.33,1120.06,1000,-59.0979,
571,2054.74,1354.39,2150,-2054.74,1354.39,1000,-56.6089,
574,1750.47,1203.84,2150,-1750.47,1203.84,1000,-55.4828,
577,1794.31,1276.05,2150,-1794.31,1276.05,1000,-54.5809,
578,1761.02,1263.55,2150,-1761.02,1263.55,1000,-54.3401,
579,1637.38,1286.71,2150,-1637.38,1286.71,1000,-51.8385,
580,1622.34,1340.97,2150,-1622.34,1340.97,1000,-50.4242,
582,1619.37,1338.97,2150,-1619.37,1338.97,1000,-50.4145,
584,1561.12,1317.89,2150,-1561.12,1317.89,1000,-49.829,
585,1351.69,1299.91,2150,-1351.69,1299.91,1000,-46.1188,
586,1341.46,1279.57,2150,-1341.46,1279.57,1000,-46.3528,
